Year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Financial flows to developing countries (US $),Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density\n(P/Km2),Land Area(Km2),Latitude,Longitude,Value_co2_emissions_kt_by_country_lag1,gdp_per_capita_lag1,Primary energy consumption per capita (kWh/person)_lag1,Entity_Encoded
2015.0,-1.2801476029328904,-0.7730923694779117,0.16227351074116125,0.0,0.8405676991608828,-0.14850864656649276,0.0,-0.057012111852148564,0.24096456499326094,-0.22495167024536153,0.11721611721611733,10500.0,0.0,0.0,0.0,-0.359375,4.580949801705762,-0.5703047116249358,-0.08832528131379243,0.0,0.0,-0.21586327509530134,37
2016.0,-1.2537628968153212,-0.746318607764391,0.16614116954639094,-4.14224156860495,0.9122552574329225,-0.13189952734640528,0.0,-0.05086612946600565,0.21896849058148854,-0.2375945541056519,0.39926739926739924,10500.0,0.0,0.0,0.0,-0.359375,4.580949801705762,-0.5703047116249358,-0.08832528131379243,0.0,0.0,-0.21878670482609242,37
2017.0,-1.228357022366218,-0.7182061579651942,0.19237398579055798,0.0,0.9561794260851549,-0.13818954952902376,0.0,-0.036849737266106394,0.25415925923193167,-0.28494738691455607,0.4908424908424908,10500.0,0.0,0.0,0.0,-0.359375,4.580949801705762,-0.5703047116249358,-0.08832528131379243,0.0,0.0,-0.23139042551238798,37
2018.0,-1.2082652244730232,-0.6974564926372157,0.17387648715685045,1.2924393045537954,0.9480990365689423,-0.11253786537418133,0.0,-0.054953929702925966,0.17636605559660704,-0.2972297470366672,0.6666666666666667,10500.0,0.0,0.0,0.0,-0.359375,4.580949801705762,-0.5703047116249358,-0.08832528131379243,0.0,0.0,-0.2785965760254698,37
2019.0,-1.1846432097057684,-0.6767068273092369,0.15554714760163116,-4.14224156860495,0.9342173417590387,-0.020723886721660006,0.0,-0.10032911141229466,-0.03545052156555158,-0.32087611629408413,0.8241758241758241,10500.0,0.0,0.0,0.0,-0.359375,4.580949801705762,-0.5703047116249358,-0.08832528131379243,0.0,0.0,-0.29084088974836975,37
2001.0,0.0036660888946806213,0.08366800535475234,5.471728254929164,3.208192134463566,0.1767326219828033,-0.4215967633230449,0.0,0.5128274824927103,1.146019561024056,-0.06809402166912344,-0.717948717948718,5420.0,0.0,-0.01822136893709836,-0.04929348882039949,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.10939193761889444,-0.06458356909863935,-0.06221619719636307,38
2002.0,0.009850685732903618,0.08902275769745638,5.560852566527937,0.0,0.18564176939811458,-0.40699201246211175,0.0,0.5392580735926196,1.1369242447901498,-0.059969605441414345,-0.6996336996336995,5519.999981,0.0,-0.03793052475645589,-0.04272464438330327,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.10012811587459168,-0.050575878654555984,-0.06241494566017351,38
2003.0,0.014302205027183412,0.09303882195448444,5.686131080001682,1.0507042329642715,0.20138816948099034,-0.39852838103174504,0.0,0.5306225068901277,1.129613600699028,-0.05845388051173553,-0.6813186813186812,5800.000191,0.0,0.2009090209952596,-0.03434448444590004,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.09815709034604346,-0.04383614310121154,-0.05431569599492343,38
2004.0,0.02047426129989572,0.09705488621151272,5.685794761844706,-4.14224156860495,0.32280120169895365,-0.4337623203649767,0.0,0.5722042099701167,1.1576882962435466,-0.05294378752205475,-0.5567765567765568,5940.000057,0.0,0.22940616716956974,-0.013865170967228772,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.09263821367836826,-0.03523796995010606,-0.05280466624395584,38
2005.0,0.022817272850424137,0.10107095046854078,5.59986547273721,-4.0368821640465065,0.3760488967160468,-0.37436166586215736,0.0,0.5707135638558887,1.1161406647525671,-0.044217943435459345,-0.5970695970695971,6269.999981,0.0,0.11057493770816176,0.007792415334072296,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.08987878005528256,-0.01422587893744365,-0.04731164156976915,38
2006.0,0.025069448745826464,0.10776439089692097,5.935006516164293,-4.260023215388841,0.3899305915259505,-0.31522412631088337,0.0,0.5795828653730035,1.0715990023658677,-0.033604959418607507,-0.5824175824175823,6559.999943,0.0,0.9992968422993695,0.0517255545081762,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.08337439607321988,0.007995138136760267,-0.03861282705601419,38
2007.0,0.02674966995186557,0.10910307898259694,6.583091604658008,-2.090980586370785,0.364860665078214,-0.28225543710473006,0.0,0.5887555366785677,1.0464228068726331,-0.01764475026592733,-0.6080586080586079,7599.999905,0.0,1.234988237397416,0.12158309577895443,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.0776584217033846,0.05307121550427803,-0.028032718302769082,38
2008.0,0.02784506212372041,0.11579651941097713,6.558372220120234,-4.14224156860495,0.3547083808142547,-0.2842226489469844,0.0,0.609293159286694,1.0539258773789753,-0.01803876245384958,-0.6446886446886446,7519.999981,0.0,0.312593869616035,0.18517221355083655,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.057159753060725765,0.12474612866145722,-0.012121948222293262,38
2009.0,0.03132268491504909,0.1198125836680052,6.810778996931097,-6.339377261990219,0.35512275976380403,-0.31739773555863166,0.0,0.6102043655367018,1.080327402172778,-0.03399476898227403,-0.6300366300366299,7199.999809,0.0,-1.176103432952156,0.1771720922503283,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.05873657228518059,0.18998954277439878,-0.012514739900081734,38
2010.0,0.0214506849890525,0.12382864792503347,6.676419893218985,0.2990906630660106,0.34828550709623957,-0.27835569538914107,0.0,0.612926754048762,1.0501499720124277,-0.03274267790495053,-0.6703296703296702,7110.000134,0.0,0.4776476334085444,0.2908613842449089,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.0650438585650832,0.18178129511738184,-0.0284213203745425,38
2011.0,0.02709181758617383,0.13052208835341364,6.856854584436878,-1.2214828457715825,0.29918160157464013,-0.24169137421677514,0.0,0.614281678707373,1.0195398098722226,-0.035444512711136474,-0.7032967032967032,7429.999828,0.0,0.2237183016185156,0.3707981279643621,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.06681777547198785,0.2984282595306768,-0.027173107831678426,38
2012.0,0.033551639307015005,0.13319946452476558,7.170639424895952,4.0765644275800526,0.30001035947373883,-0.24343140037783176,0.0,0.6302244880604846,1.026464333887008,-0.03640584684571524,-0.7106227106227107,7449.999809,0.0,0.3509060708554342,0.43817588076070907,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.06051049861358905,0.38044458962095673,-0.029866573311072384,38
2013.0,0.034987343326971704,0.13989290495314577,7.154832471518057,3.0759241668950494,0.294623433129597,-0.19034656626514526,0.0,0.6183216798972963,0.9742970193236828,-0.03817983919985345,-0.6886446886446886,7780.00021,0.0,-0.28255515051527763,0.4915160757091308,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.060116293807475345,0.4495752016143704,-0.030824929573166064,38
2014.0,0.030118337639801547,0.14524765729584999,7.319460209358053,3.3519303227685775,0.2908940225836527,-0.2102563137661845,0.0,0.6240927329433653,0.9951880553145134,-0.034673816078377384,-0.7069597069597069,7829.999924,0.0,-0.004707605836144026,0.49973360230363356,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.053611900423619095,0.5043030630759702,-0.03259342672763319,38
2015.0,0.03132268491504909,0.14926372155287806,7.6305545045613155,4.656554210488888,0.3056044752926551,-0.37958184024403785,0.0,0.6853534747541349,1.1326996693895992,-0.02227872540978577,-0.7582417582417582,7539.999962,0.0,0.024466384803231177,0.5631602480877925,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.05262639310923162,0.5127343719126894,-0.029098264023373125,38
2016.0,0.03347305812084807,0.15327978580990614,9.380249716231557,3.419215716421352,0.27411167512690365,-0.3567124818089203,0.0,0.6853534747541349,1.1195487438745526,-0.016083184403981227,-0.769230769230769,8079.999924,0.0,0.17096953598672154,0.5925330049181702,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.05834236747906688,0.5778110872641417,-0.016741568953277865,38
2017.0,0.03585719605066568,0.1572958500669344,9.67217387648716,3.7946457165882244,0.2614731171656481,-0.3930036827676162,0.0,0.7063445585113004,1.1416841178543848,-0.004839968388151304,-0.8095238095238095,8260.000229,0.0,0.15860068003691202,0.6096213265446946,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.04769882835162376,0.6079479881156022,-0.010565219538022093,38
2018.0,0.038241333980483634,0.16265060240963844,9.789548913271958,1.5907289856653506,0.251113643426914,-0.3666823828988844,0.0,0.7088996337704162,1.127932469044609,0.00010558285245767165,-0.8498168498168498,8369.999886,0.0,-0.25041863614978505,0.6303367650689754,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.04415097571451711,0.6254808692663367,0.0006431689788008728,38
2019.0,0.038479747773465196,0.16666666666666652,9.920208517257327,-2.1199680812272916,0.25235678027556196,-0.3822230830833552,0.0,0.7107156761148524,1.1364222854415638,0.006884286465575266,-0.8021978021978022,8239.999771,0.0,-0.34581330398084204,0.6469509320710884,0.06770833333333333,-0.1262230538338596,-0.19694370818029644,-1.6780185745387148,-0.04198285398178849,0.6467352282121446,0.005573400654200155,38
